	text	class	sample
18042	5	0	255
18043	*	0	255
18044	)	0	256
18045	A	1	256
18046	.	1	256
18047	Hellmann	1	256
18048	,	0	256
18049	Erinnerungen	0	256
18050	an	0	256
18051	gemeinsame	0	256
18052	Kampfjahre	0	256
18053	,	0	256
18054	S	0	256
18055	.	0	256
18056	167	0	256
18057	.	0	256
18058	Abkürzungen	0	256
18059	:	0	256
18060	Br	0	256
18061	=	0	256
18062	Franz	0	256
18063	Kafka	0	256
18064	,	0	256
18065	Briefe	0	256
18066	19	0	256
18067	0	0	256
18068	2	0	256
18069	-	0	256
18070	1924	0	256
18071	,	0	256
18072	New	0	256
18073	York	0	256
18074	(	0	256
18075	/	0	256
18076	Frankfurt	0	256
18077	/	0	256
18078	M	0	256
18079	.	0	256
18080	)	0	256
18081	,	0	256
18082	o	0	256
18083	.	0	256
18084	J	0	256
18085	.	0	256
18086	(	0	256
18087	1958	0	256
18088	)	0	256
18089	;	0	256
18090	T	0	256
18091	=	0	256
18092	ders	0	256
18093	.	0	256
18094	,	0	256
18095	Tagebücher	0	256
18096	191	0	256
18097	0	0	256
18098	-	0	256
18099	1923	0	256
18100	,	0	256
18101	New	0	256
18102	York	0	256
18103	(	0	256
18104	/	0	256
18105	Frankfurt	0	256
18106	/	0	256
18107	M	0	256
18108	.	0	256
18109	)	0	256
18110	,	0	256
18111	o	0	256
18112	.	0	256
18113	J	0	256
18114	.	0	256
18115	(	0	256
18116	1954	0	256
18117	)	0	256
18118	;	0	256
18119	M	0	256
18120	=	0	256
18121	ders	0	256
18122	.	0	256
18123	,	0	256
18124	Briefe	0	256
18125	an	0	256
18126	Milena	0	256
18127	,	0	256
18128	New	0	256
18129	York	0	256
18130	(	0	256
18131	/	0	256
18132	Frankfurt	0	256
18133	/	0	256
18134	M	0	256
18135	.	0	256
18136	)	0	256
18137	,	0	256
18138	o	0	256
18139	.	0	256
18140	J	0	256
18141	.	0	256
18142	(	0	256
18143	i96	0	256
18144	0	0	256
18145	)	0	256
18146	;	0	256
18147	H	0	256
18148	=	0	256
18149	ders	0	256
18150	.	0	256
18151	,	0	256
18152	Hochzeitsvorbereitungen	0	256
18153	auf	0	256
18154	dem	0	256
18155	Lande	0	256
18156	und	0	256
18157	andere	0	256
18158	Prosa	0	256
18159	aus	0	256
18160	dem	0	256
18161	Nachla	0	256
18162	ß	0	256
18163	,	0	256
18164	New	0	256
18165	York	0	256
18166	(	0	256
18167	/	0	256
18168	Frankfurt	0	256
18169	/	0	256
18170	M	0	256
18171	.	0	256
18172	)	0	256
18173	,	0	256
18174	o	0	256
18175	.	0	256
18176	J	0	256
18177	.	0	256
18178	(	0	256
18179	1953	0	256
18180	)	0	256
18181	;	0	256
18182	J	0	256
18183	=	0	256
18184	G	0	256
18185	.	0	256
18186	Janouch	0	256
18187	,	0	256
18188	Gespräche	0	256
18189	mit	0	256
18190	Kafka	0	256
18191	,	0	256
18192	o	0	256
18193	.	0	256
18194	O	0	256
18195	.	0	256
18196	(	0	256
18197	Frankfurt	0	256
18198	/	0	256
18199	M	0	256
18200	.	0	256
18201	)	0	256
18202	,	0	256
18203	o	0	256
18204	.	0	256
18205	J	0	256
18206	.	0	256
18207	(	0	256
18208	1961	0	256
18209	)	0	256
18210	.	0	256
18211	Friedrich	1	257
18212	Wilhelm	1	257
18213	Zachariae	1	257
18214	,	0	257
18215	Tayti	0	257
18216	oder	0	257
18217	Die	0	257
18218	glückliche	0	257
18219	Insef	0	257
18220	in	0	257
18221	:	0	257
18222	F	0	257
18223	.	0	257
18224	W	0	257
18225	.	0	257
18226	Zachariae	0	257
18227	,	0	257
18228	Poetische	0	257
18229	Schriften	0	257
18230	,	0	257
18231	4	0	257
18232	.	0	257
18233	Teil	0	257
18234	,	0	257
18235	Carlsruhe	0	257
18236	1778	0	257
18237	,	0	257
18238	137	0	257
18239	-	0	257
18240	174	0	257
18241	.	0	257
18242	Wie	0	258
18243	sie	0	258
18244	Benjamin	0	258
18245	in	0	258
18246	seinen	0	258
18247	Fragmenten	0	258
18248	zur	0	258
18249	Wahrnehmung	0	258
18250	unternimmt	0	258
18251	,	0	258
18252	darin	0	258
18253	das	0	258
18254	Sehen	0	258
18255	sich	0	258
18256	an	0	258
18257	ein	0	258
18258	unmittelbares	0	258
18259	Mittel	0	258
18260	knüpft	0	258
18261	und	0	258
18262	die	0	258
18263	Wahrnehmung	0	258
18264	an	0	258
18265	die	0	258
18266	Mitteilbarkeit	0	258
18267	.	0	258
18268	Vgl	0	258
18269	.	0	258
18270	Walter	1	258
18271	Benjamin	1	258
18272	,	0	258
18273	Fragmente	0	258
18274	vermischten	0	258
18275	Inhalts	0	258
18276	.	0	258
18277	Autobiographische	0	258
18278	Schriften	0	258
18279	,	0	258
18280	Gesammelte	0	258
18281	Schriften	0	258
18282	,	0	258
18283	hrsg	0	258
18284	.	0	258
18285	Rolf	0	258
18286	Tiedemann	0	258
18287	,	0	258
18288	Hermann	0	258
18289	Schweppenhäuser	0	258
18290	,	0	258
18291	Frankfurt	0	258
18292	am	0	258
18293	Main	0	258
18294	1986	0	258
18295	,	0	258
18296	VI	0	258
18297	,	0	258
18298	32	0	258
18299	-	0	258
18300	38	0	258
18301	.	0	258
18302	Klaus	1	259
18303	Podak	1	259
18304	,	0	259
18305	„	0	259
18306	Wir	0	259
18307	sind	0	259
18308	alle	0	259
18309	verletzbar	0	259
18310	.	0	259
18311	Fehde	0	259
18312	statt	0	259
18313	Frieden	0	259
18314	:	0	259
18315	Zum	0	259
18316	Streit	0	259
18317	um	0	259
18318	Martin	0	259
18319	Walsers	0	259
18320	Rede	0	259
18321	“	0	259
18322	,	0	259
18323	Süddeutsche	0	259
18324	Zeitung	0	259
18325	(	0	259
18326	18	0	259
18327	.	0	259
18328	November	0	259
18329	1998	0	259
18330	)	0	259
18331	.	0	259
18332	Ma	0	260
18333	ß	0	260
18334	geblich	0	260
18335	ist	0	260
18336	der	0	260
18337	Aufsatz	0	260
18338	von	0	260
18339	Dutton	0	260
18340	(	0	260
18341	Anm	0	260
18342	.	0	260
18343	21	0	260
18344	)	0	260
18345	;	0	260
18346	zuvor	0	260
18347	-	0	260
18348	mit	0	260
18349	halbem	0	260
18350	Erfolg	0	260
18351	-	0	260
18352	John	1	260
18353	France	1	260
18354	,	0	260
18355	“	0	260
18356	“	0	260
18357	The	0	260
18358	Divine	0	260
18359	Quaternity	0	260
18360	of	0	260
18361	Rodulfus	0	260
18362	Glaber	0	260
18363	”	0	260
18364	”	0	260
18365	,	0	260
18366	Studia	0	260
18367	Monastica	0	260
18368	17	0	260
18369	(	0	260
18370	1975	0	260
18371	)	0	260
18372	,	0	260
18373	283	0	260
18374	-	0	260
18375	294	0	260
18376	.	0	260
18377	Cf	1	261
18378	.	1	261
18379	Jacobson	1	261
18380	(	0	261
18381	note	0	261
18382	34	0	261
18383	)	0	261
18384	,	0	261
18385	1	0	261
18386	0	0	261
18387	2	0	261
18388	.	0	261
18389	Vgl	0	262
18390	.	0	262
18391	Franz	1	262
18392	(	0	262
18393	Anm	0	262
18394	.	0	262
18395	115	0	262
18396	)	0	262
18397	,	0	262
18398	S	0	262
18399	.	0	262
18400	677	0	262
18401	;	0	262
18402	‘	0	262
18403	Rei	0	262
18404	ß	0	262
18405	er9	0	262
18406	(	0	262
18407	Anm	0	262
18408	.	0	262
18409	115	0	262
18410	)	0	262
18411	.	0	262
18412	Zum	0	263
18413	wirkungsdsthetischen	0	263
18414	Umbau	0	263
18415	der	0	263
18416	höfischen	0	263
18417	Oper	0	263
18418	in	0	263
18419	den	0	263
18420	Werken	0	263
18421	Christoph	0	263
18422	Willibald	0	263
18423	Glucks	0	263
18424	vgl	0	263
18425	.	0	263
18426	Dörte	0	263
18427	Schmidt	1	263
18428	,	0	263
18429	Armide	0	263
18430	hinter	0	263
18431	den	0	263
18432	Spiegeln	0	263
18433	,	0	263
18434	Stuttgart	0	263
18435	2	0	263
18436	0	0	263
18437	0	0	263
18438	1	0	263
18439	,	0	263
18440	223ff	0	263
18441	.	0	263
18442	)	0	264
18443	Sagen	0	264
18444	und	0	264
18445	Märchen	0	264
18446	aus	0	264
18447	Kärnten	0	264
18448	,	0	264
18449	gesammelt	0	264
18450	und	0	264
18451	hrsg	0	264
18452	.	0	264
18453	von	0	264
18454	Dr	0	264
18455	.	0	264
18456	Georg	0	264
18457	Gräber	0	264
18458	.	0	264
18459	1935	0	264
18460	.	0	264
18461	Leykam	0	264
18462	-	0	264
18463	Verlag	0	264
18464	,	0	264
18465	Graz	0	264
18466	.	0	264
18467	XVI	0	264
18468	+	0	264
18469	443	0	264
18470	S	0	264
18471	.	0	264
18472	4	0	264
18473	,	0	264
18474	—	0	264
18475	RM	0	264
18476	.	0	264
18477	Bertolt	1	265
18478	Brecht	1	265
18479	,	0	265
18480	Gesammelte	0	265
18481	Werke	0	265
18482	in	0	265
18483	2	0	265
18484	0	0	265
18485	Bänden	0	265
18486	,	0	265
18487	Werkausgabe	0	265
18488	(	0	265
18489	1967	0	265
18490	)	0	265
18491	,	0	265
18492	IX	0	265
18493	,	0	265
18494	564	0	265
18495	.	0	265
18496	Szondi	1	266
18497	,	0	266
18498	S	1	266
18499	.	0	266
18500	482	0	266
18501	.	0	266
18502	)	0	267
18503	Kurt	0	267
18504	Aland	1	267
18505	:	0	267
18506	Hilfsbuch	0	267
18507	zum	0	267
18508	Lutherstudium	0	267
18509	.	0	267
18510	Bearb	0	267
18511	.	0	267
18512	in	0	267
18513	Verb	0	267
18514	.	0	267
18515	mit	0	267
18516	Emst	0	267
18517	Otto	0	267
18518	Reichert	0	267
18519	u	0	267
18520	.	0	267
18521	Gerhard	0	267
18522	Jordan	0	267
18523	.	0	267
18524	(	0	267
18525	1956	0	267
18526	)	0	267
18527	.	0	267
18528	366	0	267
18529	S	0	267
18530	.	0	267
18531	Zum	0	268
18532	Motiv	0	268
18533	der	0	268
18534	„	0	268
18535	Schicksalsschürze	0	268
18536	“	0	268
18537	siehe	0	268
18538	:	0	268
18539	Alfred	1	268
18540	Walheim	1	268
18541	,	0	268
18542	„	0	268
18543	Die	0	268
18544	Schürze	0	268
18545	der	0	268
18546	schönen	0	268
18547	Annerl	0	268
18548	.	0	268
18549	Zu	0	268
18550	Brentanos	0	268
18551	,	0	268
18552	Geschichte	0	268
18553	vom	0	268
18554	braven	0	268
18555	Kasperl	0	268
18556	und	0	268
18557	dem	0	268
18558	schönen	0	268
18559	Annerl	0	268
18560	*	0	268
18561	“	0	268
18562	,	0	268
18563	Zeitschrift	0	268
18564	für	0	268
18565	den	0	268
18566	deutschen	0	268
18567	Unterricht	0	268
18568	27	0	268
18569	(	0	268
18570	1913	0	268
18571	)	0	268
18572	,	0	268
18573	797	0	268
18574	-	0	268
18575	793	0	268
18576	.	0	268
18577	Der	0	268
18578	Autor	0	268
18579	arbeitet	0	268
18580	hier	0	268
18581	deutlich	0	268
18582	die	0	268
18583	leitmotivische	0	268
18584	Funktion	0	268
18585	der	0	268
18586	Schürze	0	268
18587	heraus	0	268
18588	,	0	268
18589	nicht	0	268
18590	zuletzt	0	268
18591	,	0	268
18592	um	0	268
18593	Brentano	0	268
18594	vor	0	268
18595	dem	0	268
18596	möglichen	0	268
18597	Vorwurf	0	268
18598	einer	0	268
18599	widersprüchlichen	0	268
18600	und	0	268
18601	unklaren	0	268
18602	Verwendung	0	268
18603	dieses	0	268
18604	unheimlichen	0	268
18605	Requisits	0	268
18606	innerhalb	0	268
18607	der	0	268
18608	Novelle	0	268
18609	in	0	268
18610	Schutz	0	268
18611	zu	0	268
18612	nehmen	0	268
18613	.	0	268
18614	Vgl	0	269
18615	.	0	269
18616	Schneider	1	269
18617	(	0	269
18618	Anm	0	269
18619	.	0	269
18620	5	0	269
18621	)	0	269
18622	,	0	269
18623	734ff	0	269
18624	.	0	269
18625	185	0	270
18626	Gadamer	1	270
18627	,	0	270
18628	a	0	270
18629	.	0	270
18630	a	0	270
18631	.	0	270
18632	O	0	270
18633	.	0	270
18634	,	0	270
18635	S	0	270
18636	.	0	270
18637	279	0	270
18638	,	0	270
18639	281	0	270
18640	,	0	270
18641	283f	0	270
18642	.	0	270
18643	Vgl	0	271
18644	.	0	271
18645	etwa	0	271
18646	Hartmann	1	271
18647	(	0	271
18648	Anm	0	271
18649	.	0	271
18650	14	0	271
18651	)	0	271
18652	,	0	271
18653	236	0	271
18654	und	0	271
18655	Prei	0	271
18656	ß	0	271
18657	(	0	271
18658	Anm	0	271
18659	.	0	271
18660	12	0	271
18661	)	0	271
18662	,	0	271
18663	265ff	0	271
18664	.	0	271
18665	Foucault	1	272
18666	(	0	272
18667	Anm	0	272
18668	.	0	272
18669	13	0	272
18670	)	0	272
18671	,	0	272
18672	356	0	272
18673	.	0	272
18674	Döblin	0	273
18675	benutzt	0	273
18676	hier	0	273
18677	ein	0	273
18678	seltenes	0	273
18679	Wort	0	273
18680	für	0	273
18681	‘	0	273
18682	Fischerboot	0	273
18683	.	0	273
18684	’	0	273
18685	Vgl	0	273
18686	.	0	273
18687	den	0	273
18688	Nachweis	0	273
18689	bei	0	273
18690	Grimm	1	273
18691	,	0	273
18692	Deutsches	0	273
18693	Wörterbuch	0	273
18694	,	0	273
18695	Bd	0	273
18696	.	0	273
18697	XVI	0	273
18698	,	0	273
18699	Sp	0	273
18700	.	0	273
18701	196	0	273
18702	.	0	273
18703	G	1	274
18704	.	1	274
18705	Schaumann	1	274
18706	,	0	274
18707	“	0	274
18708	“	0	274
18709	Die	0	274
18710	Freiheit	0	274
18711	der	0	274
18712	Kunst	0	274
18713	”	0	274
18714	”	0	274
18715	(	0	274
18716	Rede	0	274
18717	1937	0	274
18718	)	0	274
18719	,	0	274
18720	in	0	274
18721	ders	0	274
18722	.	0	274
18723	,	0	274
18724	Ruf	0	274
18725	und	0	274
18726	Berufung	0	274
18727	(	0	274
18728	1943	0	274
18729	)	0	274
18730	,	0	274
18731	S	1	274
18732	.	0	274
18733	6	0	274
18734	-	0	274
18735	1	0	274
18736	0	0	274
18737	,	0	274
18738	hier	0	274
18739	S	0	274
18740	.	0	274
18741	1	0	274
18742	0	0	274
18743	.	0	274
18744	)	0	275
18745	Vgl	0	275
18746	.	0	275
18747	im	0	275
18748	Ganzen	0	275
18749	:	0	275
18750	W	0	275
18751	.	0	275
18752	Rehm	1	275
18753	Der	0	275
18754	Todesgedanke	0	275
18755	in	0	275
18756	der	0	275
18757	deutschen	0	275
18758	Dichtung	0	275
18759	,	0	275
18760	1928	0	275
18761	.	0	275
18762	-	0	275
18763	Die	0	275
18764	religiöse	0	275
18765	Herkunft	0	275
18766	der	0	275
18767	„	0	275
18768	Empfindsamkeit	0	275
18769	“	0	275
18770	kann	0	275
18771	gerade	0	275
18772	von	0	275
18773	hier	0	275
18774	aus	0	275
18775	nicht	0	275
18776	in	0	275
18777	der	0	275
18778	Weise	0	275
18779	übersehen	0	275
18780	werden	0	275
18781	,	0	275
18782	wie	0	275
18783	es	0	275
18784	bei	0	275
18785	E	0	275
18786	.	0	275
18787	Blochmann	0	275
18788	geschieht	0	275
18789	.	0	275
18790	Zuletzt	0	276
18791	Jeffrey	1	276
18792	L	1	276
18793	.	1	276
18794	Sammons	1	276
18795	,	0	276
18796	“	0	276
18797	“	0	276
18798	The	0	276
18799	Mystery	0	276
18800	of	0	276
18801	the	0	276
18802	Missing	0	276
18803	‘	0	276
18804	Bildungsroman	0	276
18805	,	0	276
18806	*	0	276
18807	or	0	276
18808	:	0	276
18809	hat	0	276
18810	happened	0	276
18811	to	0	276
18812	Wilhelm	0	276
18813	Meister	0	276
18814	’	0	276
18815	s	1	276
18816	Legacy	0	276
18817	?	0	276
18818	,	0	276
18819	”	0	276
18820	”	0	276
18821	in	0	276
18822	Genre	0	276
18823	,	0	276
18824	14	0	276
18825	(	0	276
18826	1981	0	276
18827	)	0	276
18828	,	0	276
18829	229	0	276
18830	—	0	276
18831	246	0	276
18832	.	0	276
18833	)	0	277
18834	Es	0	277
18835	seien	0	277
18836	genannt	0	277
18837	:	0	277
18838	Möller	1	277
18839	,	1	277
18840	H	1	277
18841	.	1	277
18842	,	0	277
18843	Die	0	277
18844	Bauern	0	277
18845	in	0	277
18846	der	0	277
18847	deutschen	0	277
18848	Literatur	0	277
18849	des	0	277
18850	16	0	277
18851	.	0	277
18852	Jahrhunderts	0	277
18853	,	0	277
18854	Diss	0	277
18855	.	0	277
18856	Berlin	0	277
18857	19	0	277
18858	0	0	277
18859	2	0	277
18860	.	0	277
18861	Berger	1	277
18862	,	1	277
18863	W	1	277
18864	.	1	277
18865	,	0	277
18866	Das	0	277
18867	Ehebruchsmotiv	0	277
18868	im	0	277
18869	älteren	0	277
18870	Drama	0	277
18871	,	0	277
18872	Diss	0	277
18873	.	0	277
18874	Würzburg	0	277
18875	1911	0	277
18876	.	0	277
18877	Gattermann	0	277
18878	,	0	277
18879	H	0	277
18880	.	0	277
18881	,	0	277
18882	Die	0	277
18883	deutsche	0	277
18884	Frau	0	277
18885	in	0	277
18886	den	0	277
18887	Fastnachtsspielen	0	277
18888	,	0	277
18889	Diss	0	277
18890	.	0	277
18891	Greifswald	0	277
18892	1911	0	277
18893	.	0	277
18894	Schmidt	0	277
18895	,	0	277
18896	B	0	277
18897	,	0	277
18898	.	0	277
18899	,	0	277
18900	Die	0	277
18901	Frau	0	277
18902	in	0	277
18903	der	0	277
18904	deutschen	0	277
18905	Literatur	0	277
18906	des	0	277
18907	16	0	277
18908	.	0	277
18909	Jahrhunderts	0	277
18910	,	0	277
18911	Diss	0	277
18912	.	0	277
18913	Stra	0	277
18914	ß	0	277
18915	burg	0	277
18916	1917	0	277
18917	.	0	277
18918	Dubost	1	278
18919	,	0	278
18920	S	0	278
18921	.	0	278
18922	169f	0	278
18923	.	0	278
18924	-	0	278
18925	Vgl	0	278
18926	.	0	278
18927	auch	0	278
18928	Fu	0	278
18929	ß	0	278
18930	note	0	278
18931	1	0	278
18932	0	0	278
18933	des	0	278
18934	Beitrags	0	278
18935	,	0	278
18936	ebd	0	278
18937	.	0	278
18938	,	0	278
18939	S	0	278
18940	.	0	278
18941	18	0	278
18942	0	0	278
18943	.	0	278
18944	Vgl	0	279
18945	.	0	279
18946	Studien	0	279
18947	und	0	279
18948	Aufsätze	0	279
18949	/	0	279
18950	/	0	279
18951	/	0	279
18952	,	0	279
18953	GW	0	279
18954	III	0	279
18955	,	0	279
18956	1	0	279
18957	0	0	279
18958	22	0	279
18959	-	0	279
18960	1	0	279
18961	0	0	279
18962	37	0	279
18963	.	0	279
18964	Max	1	281
18965	Kommerell	1	281
18966	,	0	281
18967	Brieje	0	281
18968	und	0	281
18969	Aufzeichnungen	0	281
18970	1919	0	281
18971	-	0	281
18972	1944	0	281
18973	,	0	281
18974	aus	0	281
18975	dem	0	281
18976	Nachla	0	281
18977	ß	0	281
18978	hrsg	0	281
18979	.	0	281
18980	Inge	0	281
18981	Jens	0	281
18982	(	0	281
18983	1967	0	281
18984	)	0	281
18985	.	0	281
18986	-	0	281
18987	Ders	0	281
18988	.	0	281
18989	,	0	281
18990	Essays	0	281
18991	,	0	281
18992	Notizen	0	281
18993	,	0	281
18994	poetische	0	281
18995	Fragmente	0	281
18996	,	0	281
18997	aus	0	281
18998	dem	0	281
18999	Nachla	0	281
19000	ß	0	281
19001	hrsg	0	281
19002	.	0	281
19003	Inge	0	281
19004	Jens	0	281
19005	(	0	281
19006	1969	0	281
19007	)	0	281
19008	-	0	281
19009	•	0	282
19010	)	0	282
19011	Thei	1	282
19012	ß	1	282
19013	,	1	282
19014	Viktor	1	282
19015	:	0	282
19016	Erzherzog	0	282
19017	Johann	0	282
19018	,	0	282
19019	der	0	282
19020	steirische	0	282
19021	Prinz	0	282
19022	.	0	282
19023	Ein	0	282
19024	Lebensbild	0	282
19025	.	0	282
19026	Graz	0	282
19027	:	0	282
19028	H	0	282
19029	.	0	282
19030	Böhlaus	0	282
19031	Nf	0	282
19032	.	0	282
19033	195	0	282
19034	0	0	282
19035	.	0	282
19036	(	0	282
19037	175	0	282
19038	S	0	282
19039	.	0	282
19040	,	0	282
19041	6	0	282
19042	Taf	0	282
19043	.	0	282
19044	8	0	282
19045	°	0	282
19046	)	0	282
19047	Leinen	0	282
19048	DM	0	282
19049	6	0	282
19050	.	0	282
19051	8	0	282
19052	0	0	282
19053	.	0	282
19054	Vgl	0	283
19055	.	0	283
19056	Herbert	1	283
19057	Seidler	1	283
19058	,	0	283
19059	“	0	283
19060	“	0	283
19061	Prunkreden	0	283
19062	in	0	283
19063	Grillparzers	0	283
19064	Dramen	0	283
19065	”	0	283
19066	”	0	283
19067	,	0	283
19068	in	0	283
19069	:	0	283
19070	Studien	0	283
19071	zu	0	283
19072	Grillparzer	0	283
19073	und	0	283
19074	Stifter	0	283
19075	,	0	283
19076	Wien	0	283
19077	197	0	283
19078	0	0	283
19079	,	0	283
19080	5	0	283
19081	-	0	283
19082	117	0	283
19083	.	0	283
19084	&	0	284
19085	quot	0	284
19086	;	0	284
19087	Wolfgang	1	284
19088	Mohr	1	284
19089	,	0	284
19090	“	0	284
19091	“	0	284
19092	Iweins	0	284
19093	Wahnsinn	0	284
19094	:	0	284
19095	Die	0	284
19096	Aventüre	0	284
19097	und	0	284
19098	ihr	0	284
19099	‘	0	284
19100	Sinn	0	284
19101	’	0	284
19102	,	0	284
19103	”	0	284
19104	”	0	284
19105	ZfdA	0	284
19106	,	0	284
19107	1	0	284
19108	0	0	284
19109	0	0	284
19110	(	0	284
19111	1971	0	284
19112	)	0	284
19113	,	0	284
19114	86f	0	284
19115	.	0	284
19116	)	0	285
19117	Genzmer	1	285
19118	-	1	285
19119	Heusler	1	285
19120	I	0	285
19121	.	0	285
19122	S	0	285
19123	.	0	285
19124	37	0	285
19125	mit	0	285
19126	Anm	0	285
19127	.	0	285
19128	;	0	285
19129	ebenda	0	285
19130	I	0	285
19131	.	0	285
19132	Nr	0	285
19133	.	0	285
19134	6	0	285
19135	Str	0	285
19136	.	0	285
19137	64ff	0	285
19138	.	0	285
19139	Ebd	0	286
19140	.	0	286
19141	Moeller	1	286
19142	van	1	286
19143	den	1	286
19144	Bruck	1	286
19145	dagegen	0	286
19146	klagt	0	286
19147	:	0	286
19148	“	0	286
19149	Wir	0	286
19150	bildeten	0	286
19151	nicht	0	286
19152	den	0	286
19153	Ständestaat	0	286
19154	aus	0	286
19155	,	0	286
19156	sondern	0	286
19157	machten	0	286
19158	den	0	286
19159	Parlamentsstaat	0	286
19160	nach	0	286
19161	,	0	286
19162	der	0	286
19163	eine	0	286
19164	Idee	0	286
19165	des	0	286
19166	Westens	0	286
19167	war	0	286
19168	”	0	286
19169	(	0	286
19170	Das	0	286
19171	Dritte	0	286
19172	Reich	0	286
19173	,	0	286
19174	S	0	286
19175	.	0	286
19176	113	0	286
19177	)	0	286
19178	.	0	286
19179	Gegenüber	0	286
19180	der	0	286
19181	“	0	286
19182	mechanischen	0	286
19183	Zusammenzahlung	0	286
19184	der	0	286
19185	Stimmen	0	286
19186	”	0	286
19187	im	0	286
19188	Parlamentarismus	0	286
19189	plädierte	0	286
19190	Moeller	1	286
19191	van	1	286
19192	den	1	286
19193	Bruck	1	286
19194	für	0	286
19195	die	0	286
19196	“	0	286
19197	organische	0	286
19198	Verknüpfung	0	286
19199	der	0	286
19200	Glieder	0	286
19201	”	0	286
19202	in	0	286
19203	einer	0	286
19204	berufsstandischen	0	286
19205	Ordnung	0	286
19206	(	0	286
19207	Das	0	286
19208	Dritte	0	286
19209	Reich	0	286
19210	,	0	286
19211	S	0	286
19212	.	0	286
19213	114	0	286
19214	)	0	286
19215	.	0	286
19216	)	0	287
19217	Hof	0	287
19218	.	0	287
19219	Epik	0	287
19220	.	0	287
19221	S	0	287
19222	.	0	287
19223	1	0	287
19224	0	0	287
19225	8	0	287
19226	.	0	287
19227	-	0	287
19228	Vgl	0	287
19229	.	0	287
19230	Fs	0	287
19231	.	0	287
19232	Henzen	1	287
19233	S	0	287
19234	.	0	287
19235	41s	0	287
19236	:	0	287
19237	Die	0	287
19238	Analyse	0	287
19239	zeige	0	287
19240	,	0	287
19241	»	0	287
19242	wie	0	287
19243	au	0	287
19244	ß	0	287
19245	erordentlich	0	287
19246	der	0	287
19247	lehrhafte	0	287
19248	Hartmann	0	287
19249	hinter	0	287
19250	der	0	287
19251	immanenten	0	287
19252	Werkaussage	0	287
19253	zurückstehe	0	287
19254	«	0	287
19255	.	0	287
19256	8	0	288
19257	*	0	288
19258	)	0	288
19259	Blanckenburg	1	288
19260	:	0	288
19261	'	0	288
19262	Werther	0	288
19263	*	0	288
19264	-	0	288
19265	Rez	0	288
19266	.	0	288
19267	In	0	288
19268	:	0	288
19269	N	0	288
19270	.	0	288
19271	Bibi	0	288
19272	.	0	288
19273	d	0	288
19274	.	0	288
19275	W	0	288
19276	.	0	288
19277	XVIII	0	288
19278	.	0	288
19279	1	0	288
19280	.	0	288
19281	1775	0	288
19282	.	0	288
19283	S	0	288
19284	.	0	288
19285	51	0	288
19286	.	0	288
19287	La	0	289
19288	Perriere	0	289
19289	,	0	289
19290	Theatre	0	289
19291	des	0	289
19292	bons	0	289
19293	engins	0	289
19294	,	0	289
19295	Bl	0	289
19296	.	0	289
19297	H3	0	289
19298	/	0	289
19299	subv	0	289
19300	/	0	289
19301	H4	0	289
19302	/	0	289
19303	subr	0	289
19304	.	0	289
19305	S	1	290
19306	.	1	290
19307	Wiedemann	1	290
19308	,	0	290
19309	“	0	290
19310	“	0	290
19311	Barockdichtung	0	290
19312	in	0	290
19313	Deutschland	0	290
19314	,	0	290
19315	”	0	290
19316	”	0	290
19317	S	0	290
19318	.	0	290
19319	45	0	290
19320	;	0	290
19321	Martino	0	290
19322	,	0	290
19323	“	0	290
19324	“	0	290
19325	Barockpoesie	0	290
19326	,	0	290
19327	”	0	290
19328	”	0	290
19329	S	0	290
19330	.	0	290
19331	122	0	290
19332	;	0	290
19333	s	0	290
19334	.	0	290
19335	zum	0	290
19336	Repräsentationscharakter	0	290
19337	des	0	290
19338	Buchs	0	290
19339	selbst	0	290
19340	:	0	290
19341	Christian	0	290
19342	Wagenknecht	0	290
19343	,	0	290
19344	“	0	290
19345	“	0	290
19346	Einführendes	0	290
19347	Referat	0	290
19348	zum	0	290
19349	Rahmenthema	0	290
19350	Buchwesen	0	290
19351	und	0	290
19352	Literatur	0	290
19353	im	0	290
19354	17	0	290
19355	.	0	290
19356	Jahrhundert	0	290
19357	,	0	290
19358	”	0	290
19359	”	0	290
19360	Stadt	0	290
19361	-	0	290
19362	Schule	0	290
19363	-	0	290
19364	Universität	0	290
19365	,	0	290
19366	S	0	290
19367	.	0	290
19368	461	0	290
19369	ff	0	290
19370	.	0	290
19371	,	0	290
19372	hier	0	290
19373	S	0	290
19374	.	0	290
19375	469	0	290
19376	.	0	290
19377	Manfred	1	291
19378	Pfister	1	291
19379	,	0	291
19380	Das	0	291
19381	Drama	0	291
19382	,	0	291
19383	München	0	291
19384	1982	0	291
19385	,	0	291
19386	19	0	291
19387	-	0	291
19388	33	0	291
19389	.	0	291
19390	„	0	292
19391	Woe	0	292
19392	,	0	292
19393	henceforward	0	292
19394	,	0	292
19395	to	0	292
19396	the	0	292
19397	Defoe	0	292
19398	who	0	292
19399	shall	0	292
19400	prate	0	292
19401	to	0	292
19402	us	0	292
19403	of	0	292
19404	undiscovered	0	292
19405	bournes	0	292
19406	“	0	292
19407	.	0	292
19408	„	0	292
19409	Für	0	292
19410	einen	0	292
19411	künftigen	0	292
19412	Selkirk	0	292
19413	gibt	0	292
19414	es	0	292
19415	nicht	0	292
19416	einen	0	292
19417	einzigen	0	292
19418	Quadratzoll	0	292
19419	neuen	0	292
19420	Bodens	0	292
19421	“	0	292
