	text	class	sample
154133	Manthey	1	5511
154134	CL,	1	5511
154135	Sladek	1	5511
154136	NE	1	5511
154137	.	0	5511
154138	Identification	0	5511
154139	of	0	5511
154140	mouse	0	5511
154141	liver	0	5511
154142	aldehyde	0	5511
154143	dehydrogenases	0	5511
154144	that	0	5511
154145	catalyze	0	5511
154146	the	0	5511
154147	oxidation	0	5511
154148	of	0	5511
154149	retinaldehyde	0	5511
154150	to	0	5511
154151	retinoic	0	5511
154152	acid	0	5511
154153	.	0	5511
154154	Biochem	0	5511
154155	Pharmacol	0	5511
154156	1991	0	5511
154157	;	0	5511
154158	42	0	5511
154159	:	0	5511
154160	1279-1285	0	5511
154161	.	0	5511
154162	Nielsen	1	5512
154163	S,	1	5512
154164	Smith	1	5512
154165	B,	1	5512
154166	Christensen	1	5512
154167	E,	1	5512
154168	Knepper	1	5512
154169	M,	1	5512
154170	Agre	1	5512
154171	P	1	5512
154172	.	0	5512
154173	""""	0	5512
154174	Chip28	0	5512
154175	waterchannels	0	5512
154176	are	0	5512
154177	localized	0	5512
154178	in	0	5512
154179	consitutively	0	5512
154180	water-permeable	0	5512
154181	segments	0	5512
154182	of	0	5512
154183	thenephron	0	5512
154184	"."""	0	5512
154185	J	0	5512
154186	Cell	0	5512
154187	Biol	0	5512
154188	1993	0	5512
154189	;	0	5512
154190	120	0	5512
154191	:	0	5512
154192	371-383	0	5512
154193	.	0	5512
154194	beispielsweise	0	5513
154195	auch	0	5513
154196	Schimmoller	1	5513
154197	F,	1	5513
154198	Singer-Kruger	1	5513
154199	B,	1	5513
154200	Schroder	1	5513
154201	S,	1	5513
154202	Kruger	1	5513
154203	U,	1	5513
154204	Barlowe	1	5513
154205	C,	1	5513
154206	Riezman	1	5513
154207	H	1	5513
154208	.	0	5513
154209	The	0	5513
154210	absence	0	5513
154211	of	0	5513
154212	Emp24p,	0	5513
154213	a	0	5513
154214	component	0	5513
154215	of	0	5513
154216	ER-derived	0	5513
154217	COPII-coated	0	5513
154218	vesicles,	0	5513
154219	causes	0	5513
154220	a	0	5513
154221	defect	0	5513
154222	in	0	5513
154223	transport	0	5513
154224	of	0	5513
154225	selected	0	5513
154226	proteins	0	5513
154227	to	0	5513
154228	the	0	5513
154229	Golgi	0	5513
154230	.	0	5513
154231	EMBO	0	5513
154232	J	0	5513
154233	1995	0	5513
154234	;	0	5513
154235	14	0	5513
154236	:	0	5513
154237	1329-1339	0	5513
154238	.	0	5513
154239	Shure	1	5514
154240	M,	1	5514
154241	Pulleyblank	1	5514
154242	DE,	1	5514
154243	Vinograd	1	5514
154244	J	1	5514
154245	.	0	5514
154246	The	0	5514
154247	problems	0	5514
154248	of	0	5514
154249	eukaryotic	0	5514
154250	and	0	5514
154251	prokaryotic	0	5514
154252	DNA	0	5514
154253	packaging	0	5514
154254	and	0	5514
154255	in	0	5514
154256	vivo	0	5514
154257	conformation	0	5514
154258	posed	0	5514
154259	by	0	5514
154260	superhelix	0	5514
154261	density	0	5514
154262	heterogeneity	0	5514
154263	.	0	5514
154264	Nucleic	0	5514
154265	Acids	0	5514
154266	Res	0	5514
154267	1977	0	5514
154268	;	0	5514
154269	4	0	5514
154270	:	0	5514
154271	1183-1205	0	5514
154272	.	0	5514
154273	dazu	0	5515
154274	McAlister	1	5515
154275	FA,	1	5515
154276	Straus	1	5515
154277	SE,	1	5515
154278	Sackett	1	5515
154279	DL	1	5515
154280	.	0	5515
154281	Why	0	5515
154282	we	0	5515
154283	need	0	5515
154284	large,	0	5515
154285	simple	0	5515
154286	studies	0	5515
154287	of	0	5515
154288	the	0	5515
154289	clinical	0	5515
154290	examination:	0	5515
154291	the	0	5515
154292	problem	0	5515
154293	and	0	5515
154294	a	0	5515
154295	proposed	0	5515
154296	solution.	0	5515
154297	CARE-COAD1	0	5515
154298	group.	0	5515
154299	Clinical	0	5515
154300	Assessment	0	5515
154301	of	0	5515
154302	the	0	5515
154303	Reliability	0	5515
154304	of	0	5515
154305	the	0	5515
154306	Examination-Chronic	0	5515
154307	Obstructive	0	5515
154308	Airways	0	5515
154309	Disease	0	5515
154310	Group	0	5515
154311	.	0	5515
154312	Lancet	0	5515
154313	(	0	5515
154314	1999	0	5515
154315	)	0	5515
154316	354	0	5515
154317	:	0	5515
154318	1721-1724	0	5515
154319	.	0	5515
154320	Aronson	1	5516
154321	BD,	1	5516
154322	Somerville	1	5516
154323	RL,	1	5516
154324	Epperly	1	5516
154325	BR,	1	5516
154326	Dekker	1	5516
154327	EE	1	5516
154328	.	0	5516
154329	The	0	5516
154330	primary	0	5516
154331	structure	0	5516
154332	of	0	5516
154333	Escherichia	0	5516
154334	coli	0	5516
154335	L-threonine	0	5516
154336	dehydrogenase	0	5516
154337	.	0	5516
154338	J	0	5516
154339	Biol	0	5516
154340	Chem	0	5516
154341	1989	0	5516
154342	;	0	5516
154343	264	0	5516
154344	,	0	5516
154345	pages	0	5516
154346	5226-5232	0	5516
154347	.	0	5516
154348	Vgl	0	5517
154349	.	0	5517
154350	Cooper	1	5517
154351	CA,	1	5517
154352	Carby	1	5517
154353	FA,	1	5517
154354	Bubb	1	5517
154355	VJ,	1	5517
154356	Lamb	1	5517
154357	D,	1	5517
154358	Kerr	1	5517
154359	KM,	1	5517
154360	Wyllie	1	5517
154361	AH	1	5517
154362	:	0	5517
154363	The	0	5517
154364	pattern	0	5517
154365	of	0	5517
154366	K-ras	0	5517
154367	mutation	0	5517
154368	in	0	5517
154369	pulmonary	0	5517
154370	adenocarcinoma	0	5517
154371	defines	0	5517
154372	a	0	5517
154373	new	0	5517
154374	pathway	0	5517
154375	of	0	5517
154376	tumour	0	5517
154377	development	0	5517
154378	in	0	5517
154379	the	0	5517
154380	human	0	5517
154381	lung	0	5517
154382	.	0	5517
154383	J	0	5517
154384	Pathol	0	5517
154385	181	0	5517
154386	:	0	5517
154387	401-404	0	5517
154388	,	0	5517
154389	1997	0	5517
154390	.	0	5517
154391	)	0	5518
154392	Ferret	1	5518
154393	PJ,	1	5518
154394	Soum	1	5518
154395	E,	1	5518
154396	Negre	1	5518
154397	O,	1	5518
154398	Wollman	1	5518
154399	EE,	1	5518
154400	Fradelizi	1	5518
154401	D	1	5518
154402	.	0	5518
154403	Protective	0	5518
154404	effect	0	5518
154405	of	0	5518
154406	thioredoxin	0	5518
154407	upon	0	5518
154408	NO-mediated	0	5518
154409	cell	0	5518
154410	injury	0	5518
154411	in	0	5518
154412	THP1	0	5518
154413	monocytic	0	5518
154414	human	0	5518
154415	cells	0	5518
154416	.	0	5518
154417	Biochem	0	5518
154418	J	0	5518
154419	2000	0	5518
154420	;	0	5518
154421	346	0	5518
154422	:	0	5518
154423	759-50	0	5518
154424	.	0	5518
154425	beispielsweise	0	5519
154426	auch	0	5519
154427	Ganko	1	5519
154428	EW,	1	5519
154429	Fielman	1	5519
154430	KT,	1	5519
154431	McDonald	1	5519
154432	JF	1	5519
154433	.	0	5519
154434	Evolutionary	0	5519
154435	History	0	5519
154436	of	0	5519
154437	Cer	0	5519
154438	Elements	0	5519
154439	and	0	5519
154440	Their	0	5519
154441	Impact	0	5519
154442	on	0	5519
154443	the	0	5519
154444	C.	0	5519
154445	elegans	0	5519
154446	Genome	0	5519
154447	.	0	5519
154448	Genome	0	5519
154449	Res	0	5519
154450	2001	0	5519
154451	;	0	5519
154452	11	0	5519
154453	:	0	5519
154454	2066-2074	0	5519
154455	.	0	5519
154456	Die	0	5520
154457	Arbeit	0	5520
154458	von	0	5520
154459	Lasky	1	5520
154460	JA,	1	5520
154461	Brody	1	5520
154462	AR	1	5520
154463	.	0	5520
154464	Interstitial	0	5520
154465	fibrosis	0	5520
154466	and	0	5520
154467	growth	0	5520
154468	factors	0	5520
154469	.	0	5520
154470	Environ	0	5520
154471	Health	0	5520
154472	Perspect	0	5520
154473	2000	0	5520
154474	;	0	5520
154475	108	0	5520
154476	:	0	5520
154477	751-762	0	5520
154478	.	0	5520
154479	dazu	0	5521
154480	auch	0	5521
154481	Sniegowski	1	5521
154482	PD,	1	5521
154483	Gerrish	1	5521
154484	PJ,	1	5521
154485	Lenski	1	5521
154486	RE	1	5521
154487	.	0	5521
154488	Evolution	0	5521
154489	of	0	5521
154490	high	0	5521
154491	mutation	0	5521
154492	rates	0	5521
154493	in	0	5521
154494	experimental	0	5521
154495	populations	0	5521
154496	of	0	5521
154497	E.	0	5521
154498	coli	0	5521
154499	.	0	5521
154500	Nature	0	5521
154501	1997	0	5521
154502	;	0	5521
154503	387	0	5521
154504	:	0	5521
154505	703-705	0	5521
154506	.	0	5521
154507	)	0	5522
154508	Güllüoğlu	1	5522
154509	BM,	1	5522
154510	Aktan	1	5522
154511	AO	1	5522
154512	.	0	5522
154513	""""	0	5522
154514	Scientific	0	5522
154515	publications	0	5522
154516	at	0	5522
154517	a	0	5522
154518	Turkish	0	5522
154519	medical	0	5522
154520	school	0	5522
154521	"."""	0	5522
154522	Acad	0	5522
154523	Med	0	5522
154524	2000	0	5522
154525	;	0	5522
154526	75	0	5522
154527	:	0	5522
154528	760-358	0	5522
154529	.	0	5522
154530	dazu	0	5523
154531	auch	0	5523
154532	Fraser	1	5523
154533	D,	1	5523
154534	Whitehead	1	5523
154535	MI,	1	5523
154536	Endacott	1	5523
154537	J,	1	5523
154538	Morton	1	5523
154539	J,	1	5523
154540	Ryder	1	5523
154541	TA,	1	5523
154542	Pryse-Davies	1	5523
154543	J	1	5523
154544	.	0	5523
154545	Are	0	5523
154546	fixed-dose	0	5523
154547	oestrogen/progestogen	0	5523
154548	combinations	0	5523
154549	ideal	0	5523
154550	for	0	5523
154551	all	0	5523
154552	HRT	0	5523
154553	users	0	5523
154554	?	0	5523
154555	Br	0	5523
154556	J	0	5523
154557	Obstet	0	5523
154558	Gynaecol	0	5523
154559	1989	0	5523
154560	;	0	5523
154561	96	0	5523
154562	:	0	5523
154563	776-82	0	5523
154564	.	0	5523
154565	siehe	0	5524
154566	Srimal	1	5524
154567	RC,	1	5524
154568	Dhawan	1	5524
154569	BN	1	5524
154570	.	0	5524
154571	Pharmacology	0	5524
154572	of	0	5524
154573	diferuloylmethane	0	5524
154574	(curcumin),	0	5524
154575	a	0	5524
154576	non-steroidal	0	5524
154577	antiinflammatory	0	5524
154578	agent	0	5524
154579	.	0	5524
154580	J	0	5524
154581	Pharm	0	5524
154582	Pharmacol	0	5524
154583	1973	0	5524
154584	;	0	5524
154585	25	0	5524
154586	:	0	5524
154587	447-452	0	5524
154588	.	0	5524
154589	zu	0	5525
154590	<place_holder>	0	5525
154591	:	0	5525
154592	Knight	1	5525
154593	RD,	1	5525
154594	Freeland	1	5525
154595	SJ,	1	5525
154596	Landweber	1	5525
154597	LF	1	5525
154598	.	0	5525
154599	A	0	5525
154600	simple	0	5525
154601	model	0	5525
154602	based	0	5525
154603	on	0	5525
154604	mutation	0	5525
154605	and	0	5525
154606	selection	0	5525
154607	explains	0	5525
154608	trends	0	5525
154609	in	0	5525
154610	codon	0	5525
154611	and	0	5525
154612	aminoacid	0	5525
154613	usage	0	5525
154614	and	0	5525
154615	GC	0	5525
154616	composition	0	5525
154617	within	0	5525
154618	and	0	5525
154619	across	0	5525
154620	genomes	0	5525
154621	.	0	5525
154622	Genome	0	5525
154623	Biol	0	5525
154624	(	0	5525
154625	2001	0	5525
154626	)	0	5525
154627	2	0	5525
154628	:	0	5525
154629	1-0010	0	5525
154630	.	0	5525
154631	)	0	5526
154632	Rao	1	5526
154633	NV,	1	5526
154634	Wehner	1	5526
154635	NG,	1	5526
154636	Marshall	1	5526
154637	BC,	1	5526
154638	Gray	1	5526
154639	WR,	1	5526
154640	Gray	1	5526
154641	BH,	1	5526
154642	Hoidal	1	5526
154643	JR	1	5526
154644	.	0	5526
154645	Characterization	0	5526
154646	of	0	5526
154647	proteinase-3	0	5526
154648	(PR-3),	0	5526
154649	a	0	5526
154650	neutrophil	0	5526
154651	serine	0	5526
154652	proteinase.	0	5526
154653	Structural	0	5526
154654	and	0	5526
154655	functional	0	5526
154656	properties	0	5526
154657	.	0	5526
154658	J	0	5526
154659	Biol	0	5526
154660	Chem	0	5526
154661	1991	0	5526
154662	;	0	5526
154663	35	0	5526
154664	,	0	5526
154665	pages	0	5526
154666	9540-9548	0	5526
154667	.	0	5526
154668	Linde	1	5527
154669	K,	1	5527
154670	Jonas	1	5527
154671	WB,	1	5527
154672	Melchart	1	5527
154673	D,	1	5527
154674	Worku	1	5527
154675	F,	1	5527
154676	Wagner	1	5527
154677	H,	1	5527
154678	Eitel	1	5527
154679	F	1	5527
154680	.	0	5527
154681	Critical	0	5527
154682	review	0	5527
154683	and	0	5527
154684	meta-analysis	0	5527
154685	of	0	5527
154686	serial	0	5527
154687	agitated	0	5527
154688	dilutions	0	5527
154689	in	0	5527
154690	experimental	0	5527
154691	toxicology	0	5527
154692	.	0	5527
154693	Hum	0	5527
154694	exp	0	5527
154695	Toxicol	0	5527
154696	13	0	5527
154697	:	0	5527
154698	481-685	0	5527
154699	,	0	5527
154700	1994	0	5527
154701	.	0	5527
154702	Fodor	1	5528
154703	SPA,	1	5528
154704	Read	1	5528
154705	JL,	1	5528
154706	Pirrung	1	5528
154707	MC,	1	5528
154708	Stryer	1	5528
154709	L,	1	5528
154710	Tsai	1	5528
154711	Lu	1	5528
154712	A,	1	5528
154713	Solas	1	5528
154714	D	1	5528
154715	.	0	5528
154716	Light-directed,	0	5528
154717	spatially	0	5528
154718	addressable	0	5528
154719	parallel	0	5528
154720	chemical	0	5528
154721	synthesis	0	5528
154722	.	0	5528
154723	Science	0	5528
154724	1991	0	5528
154725	;	0	5528
154726	251	0	5528
154727	:	0	5528
154728	767-773	0	5528
154729	.	0	5528
154730	Huang	1	5529
154731	Y,	1	5529
154732	Komoto	1	5529
154733	J,	1	5529
154734	Konishi	1	5529
154735	K,	1	5529
154736	Takata	1	5529
154737	Y,	1	5529
154738	Ogawa	1	5529
154739	H,	1	5529
154740	Gomi	1	5529
154741	T,	1	5529
154742	Fujioka	1	5529
154743	M,	1	5529
154744	Takusagawa	1	5529
154745	F	1	5529
154746	.	0	5529
154747	Mechanisms	0	5529
154748	for	0	5529
154749	auto-inhibition	0	5529
154750	and	0	5529
154751	forced	0	5529
154752	product	0	5529
154753	release	0	5529
154754	in	0	5529
154755	glycine	0	5529
154756	N-methyltransferase:	0	5529
154757	crystal	0	5529
154758	structures	0	5529
154759	of	0	5529
154760	wild-type,	0	5529
154761	mutant	0	5529
154762	R175K	0	5529
154763	and	0	5529
154764	S-adenosylhomocysteine-bound	0	5529
154765	R175K	0	5529
154766	enzymes	0	5529
154767	J	0	5529
154768	Mol	0	5529
154769	Biol	0	5529
154770	2000	0	5529
154771	;	0	5529
154772	298	0	5529
154773	:	0	5529
154774	149-162	0	5529
154775	.	0	5529
154776	Die	0	5530
154777	Arbeit	0	5530
154778	von	0	5530
154779	Hickman	1	5530
154780	JA.	1	5530
154781	Apoptosis	0	5530
154782	induced	0	5530
154783	by	0	5530
154784	anticancer	0	5530
154785	drugs	0	5530
154786	Cancer	0	5530
154787	Metastasis	0	5530
154788	Rev	0	5530
154789	1992	0	5530
154790	;	0	5530
154791	11	0	5530
154792	:	0	5530
154793	121-139	0	5530
154794	.	0	5530
154795	Vgl	0	5531
154796	.	0	5531
154797	Burglin	1	5531
154798	TR,	1	5531
154799	Finney	1	5531
154800	M,	1	5531
154801	Coulson	1	5531
154802	A,	1	5531
154803	Ruvkun	1	5531
154804	G	1	5531
154805	.	0	5531
154806	Caenorhabditis	0	5531
154807	elegans	0	5531
154808	has	0	5531
154809	scores	0	5531
154810	of	0	5531
154811	homoeobox-containing	0	5531
154812	genes	0	5531
154813	.	0	5531
154814	Nature	0	5531
154815	1989	0	5531
154816	;	0	5531
154817	341	0	5531
154818	:	0	5531
154819	239-243	0	5531
154820	.	0	5531
154821	Vgl	0	5532
154822	.	0	5532
154823	dazu	0	5532
154824	Balabanova	1	5532
154825	S	1	5532
154826	:	0	5532
154827	""""	0	5532
154828	Detection	0	5532
154829	of	0	5532
154830	caffeine	0	5532
154831	in	0	5532
154832	human	0	5532
154833	hair	0	5532
154834	by	0	5532
154835	EIA	0	5532
154836	and	0	5532
154837	GC/MS	0	5532
154838	Proceedings	0	5532
154839	"."""	0	5532
154840	Scientific	0	5532
154841	Symposium	0	5532
154842	Rechtsmedizin	0	5532
154843	und	0	5532
154844	Forensiche	0	5532
154845	Toxikologie	0	5532
154846	,	0	5532
154847	Hamburg	0	5532
154848	,	0	5532
154849	1990	0	5532
154850	;	0	5532
154851	118-126	0	5532
154852	.	0	5532
154853	Vgl	0	5533
154854	.	0	5533
154855	Ortaldo	1	5533
154856	JR,	1	5533
154857	Herberman	1	5533
154858	RB	1	5533
154859	.	0	5533
154860	Heterogeneity	0	5533
154861	of	0	5533
154862	natural	0	5533
154863	killer	0	5533
154864	cells	0	5533
154865	.	0	5533
154866	Ann	0	5533
154867	Rev	0	5533
154868	Immunol	0	5533
154869	1984	0	5533
154870	;	0	5533
154871	2	0	5533
154872	:	0	5533
154873	359-394	0	5533
154874	.	0	5533
154875	dazu	0	5534
154876	Tang	1	5534
154877	QQ,	1	5534
154878	Lane	1	5534
154879	MD	1	5534
154880	.	0	5534
154881	Activation	0	5534
154882	and	0	5534
154883	centromeric	0	5534
154884	localization	0	5534
154885	of	0	5534
154886	CCAAT/enhancer-binding	0	5534
154887	proteins	0	5534
154888	during	0	5534
154889	the	0	5534
154890	mitotic	0	5534
154891	clonal	0	5534
154892	expansion	0	5534
154893	of	0	5534
154894	adipocyte	0	5534
154895	differentiation	0	5534
154896	.	0	5534
154897	Gene	0	5534
154898	Dev	0	5534
154899	1999	0	5534
154900	;	0	5534
154901	13	0	5534
154902	:	0	5534
154903	2231-2241	0	5534
154904	.	0	5534
154905	Die	0	5535
154906	Arbeit	0	5535
154907	von	0	5535
154908	Russel	1	5535
154909	V,	1	5535
154910	Lamm	1	5535
154911	M,	1	5535
154912	Taljard	1	5535
154913	J	1	5535
154914	.	0	5535
154915	Effects	0	5535
154916	of	0	5535
154917	Î´-aminolevulinic	0	5535
154918	acid,	0	5535
154919	porphobilinogen	0	5535
154920	and	0	5535
154921	structurally	0	5535
154922	related	0	5535
154923	aminoacids	0	5535
154924	on	0	5535
154925	2-deoxyglucose	0	5535
154926	uptake	0	5535
154927	in	0	5535
154928	cultured	0	5535
154929	neurons	0	5535
154930	.	0	5535
154931	Neurochem	0	5535
154932	Res	0	5535
154933	(	0	5535
154934	1982	0	5535
154935	)	0	5535
154936	7	0	5535
154937	:	0	5535
154938	1485-1486	0	5535
154939	.	0	5535
154940	siehe	0	5536
154941	Corbo	1	5536
154942	GM,	1	5536
154943	Forastiere	1	5536
154944	F,	1	5536
154945	Dell'Orco	1	5536
154946	V,	1	5536
154947	Pistelli	1	5536
154948	R,	1	5536
154949	Agabiti	1	5536
154950	N,	1	5536
154951	De	1	5536
154952	Stefanis	1	5536
154953	B,	1	5536
154954	Ciappi	1	5536
154955	G,	1	5536
154956	Perucci	1	5536
154957	CA	1	5536
154958	.	0	5536
154959	Effects	0	5536
154960	of	0	5536
154961	environment	0	5536
154962	on	0	5536
154963	atopic	0	5536
154964	status	0	5536
154965	and	0	5536
154966	respiratory	0	5536
154967	disorders	0	5536
154968	in	0	5536
154969	children	0	5536
154970	.	0	5536
154971	J	0	5536
154972	Allergy	0	5536
154973	Clin	0	5536
154974	Immunol	0	5536
154975	1993	0	5536
154976	;	0	5536
154977	92	0	5536
154978	,	0	5536
154979	pages	0	5536
154980	616-623	0	5536
154981	.	0	5536
154982	dazu	0	5537
154983	auch	0	5537
154984	Bond	1	5537
154985	J,	1	5537
154986	Haughton	1	5537
154987	M,	1	5537
154988	Blaydes	1	5537
154989	J,	1	5537
154990	Gire	1	5537
154991	V,	1	5537
154992	Wynford-Thomas	1	5537
154993	D,	1	5537
154994	Nd	1	5537
154995	Whyllie	1	5537
154996	F	1	5537
154997	.	0	5537
154998	Evidence	0	5537
154999	that	0	5537
155000	transcriptional	0	5537
155001	activation	0	5537
155002	by	0	5537
155003	p53	0	5537
155004	plays	0	5537
155005	a	0	5537
155006	direct	0	5537
155007	role	0	5537
155008	in	0	5537
155009	the	0	5537
155010	induction	0	5537
155011	of	0	5537
155012	cellular	0	5537
155013	senescence	0	5537
155014	Oncogene	0	5537
155015	13	0	5537
155016	:	0	5537
155017	2097-2104	0	5537
155018	,	0	5537
155019	1996	0	5537
155020	.	0	5537
155021	Vgl	0	5538
155022	.	0	5538
155023	dazu	0	5538
155024	Brousset	1	5538
155025	P,	1	5538
155026	Caulier	1	5538
155027	M,	1	5538
155028	Cantagrel	1	5538
155029	A	1	5538
155030	.	0	5538
155031	Absence	0	5538
155032	of	0	5538
155033	Epstein-Barr	0	5538
155034	virus	0	5538
155035	carrying	0	5538
155036	cells	0	5538
155037	in	0	5538
155038	synovial	0	5538
155039	membranes	0	5538
155040	and	0	5538
155041	subcutaneous	0	5538
155042	nodules	0	5538
155043	of	0	5538
155044	patients	0	5538
155045	with	0	5538
155046	rheumatoid	0	5538
155047	arthritis	0	5538
155048	.	0	5538
155049	Ann	0	5538
155050	Rheum	0	5538
155051	Dis	0	5538
155052	1993	0	5538
155053	;	0	5538
155054	52	0	5538
155055	:	0	5538
155056	608-609	0	5538
155057	.	0	5538
155058	)	0	5539
155059	Zanetti	1	5539
155060	M,	1	5539
155061	Gennaro	1	5539
155062	R,	1	5539
155063	Romeo	1	5539
155064	D	1	5539
155065	.	0	5539
155066	Cathelicidins:	0	5539
155067	a	0	5539
155068	novel	0	5539
155069	protein	0	5539
155070	family	0	5539
155071	with	0	5539
155072	a	0	5539
155073	common	0	5539
155074	proregion	0	5539
155075	and	0	5539
155076	a	0	5539
155077	variable	0	5539
155078	C-terminal	0	5539
155079	antimicrobial	0	5539
155080	domain	0	5539
155081	.	0	5539
155082	FEBS	0	5539
155083	Lett	0	5539
155084	1995	0	5539
155085	;	0	5539
155086	374	0	5539
155087	:	0	5539
155088	1-5	0	5539
155089	.	0	5539
155090	beispielsweise	0	5540
155091	auch	0	5540
155092	Pace	1	5540
155093	HC,	1	5540
155094	Hodawadekar	1	5540
155095	SC,	1	5540
155096	Draganescu	1	5540
155097	A,	1	5540
155098	Huang	1	5540
155099	J,	1	5540
155100	Bieganowski	1	5540
155101	P,	1	5540
155102	Pekarsky	1	5540
155103	Y,	1	5540
155104	Croce	1	5540
155105	CM,	1	5540
155106	Brenner	1	5540
155107	C	1	5540
155108	.	0	5540
155109	Crystal	0	5540
155110	structure	0	5540
155111	of	0	5540
155112	the	0	5540
155113	worm	0	5540
155114	NitFhit	0	5540
155115	Rosetta	0	5540
155116	Stone	0	5540
155117	protein	0	5540
155118	reveals	0	5540
155119	a	0	5540
155120	Nit	0	5540
155121	tetramer	0	5540
155122	binding	0	5540
155123	two	0	5540
155124	Fhit	0	5540
155125	dimers	0	5540
155126	.	0	5540
155127	Curr	0	5540
155128	Biol	0	5540
155129	2000	0	5540
155130	;	0	5540
155131	10	0	5540
155132	:	0	5540
155133	907-17	0	5540
155134	.	0	5540
155135	Vgl	0	5541
155136	.	0	5541
155137	Kalsheker	1	5541
155138	NA,	1	5541
155139	Hodgson	1	5541
155140	IJ,	1	5541
155141	Watkins	1	5541
155142	GL,	1	5541
155143	White	1	5541
155144	JP,	1	5541
155145	Morrison	1	5541
155146	HM,	1	5541
155147	Stockley	1	5541
155148	RA	1	5541
155149	.	0	5541
155150	Deoxyribonucleic	0	5541
155151	acid	0	5541
155152	(DNA)	0	5541
155153	polymorphism	0	5541
155154	of	0	5541
155155	the	0	5541
155156	Î±1-antitrypsin	0	5541
155157	gene	0	5541
155158	in	0	5541
155159	chronic	0	5541
155160	lung	0	5541
155161	disease	0	5541
155162	.	0	5541
155163	Br	0	5541
155164	Med	0	5541
155165	J	0	5541
155166	1987	0	5541
155167	;	0	5541
155168	294	0	5541
155169	:	0	5541
155170	1511-1514	0	5541
155171	.	0	5541
155172	Vgl	0	5542
155173	.	0	5542
155174	Fehrenbach	1	5542
155175	H,	1	5542
155176	Kasper	1	5542
155177	M,	1	5542
155178	Haase	1	5542
155179	M,	1	5542
155180	Schuh	1	5542
155181	D,	1	5542
155182	Muller	1	5542
155183	M	1	5542
155184	.	0	5542
155185	""""	0	5542
155186	Differential	0	5542
155187	immunolocalisation	0	5542
155188	of	0	5542
155189	VEGF	0	5542
155190	in	0	5542
155191	rat	0	5542
155192	and	0	5542
155193	human	0	5542
155194	adult	0	5542
155195	lung,	0	5542
155196	and	0	5542
155197	in	0	5542
155198	experimental	0	5542
155199	rat	0	5542
155200	lung	0	5542
155201	fibrosis:	0	5542
155202	light,	0	5542
155203	fluorescence,	0	5542
155204	and	0	5542
155205	electron	0	5542
155206	microscopy	0	5542
155207	"."""	0	5542
155208	Anat	0	5542
155209	Rec	0	5542
155210	1999	0	5542
155211	;	0	5542
155212	254	0	5542
155213	:	0	5542
155214	61-73	0	5542
155215	.	0	5542
155216	Vgl	0	5543
155217	.	0	5543
155218	Chessler	1	5543
155219	SD,	1	5543
155220	Lernmark	1	5543
155221	A	1	5543
155222	.	0	5543
155223	Alternative	0	5543
155224	splicing	0	5543
155225	of	0	5543
155226	GAD67	0	5543
155227	results	0	5543
155228	in	0	5543
155229	the	0	5543
155230	synthesis	0	5543
155231	of	0	5543
155232	a	0	5543
155233	third	0	5543
155234	form	0	5543
155235	of	0	5543
155236	glutamic-acid	0	5543
155237	decarboxylase	0	5543
155238	in	0	5543
155239	human	0	5543
155240	islets	0	5543
155241	and	0	5543
155242	other	0	5543
155243	non-neural	0	5543
155244	tissues	0	5543
155245	.	0	5543
155246	J	0	5543
155247	Biol	0	5543
155248	Chem	0	5543
155249	2000	0	5543
155250	;	0	5543
155251	275	0	5543
155252	:	0	5543
155253	5188-5192	0	5543
155254	.	0	5543
155255	Emanuelsson	1	5544
155256	O,	1	5544
155257	Nielsen	1	5544
155258	H,	1	5544
155259	Brunak	1	5544
155260	S,	1	5544
155261	von	1	5544
155262	Heijne	1	5544
155263	G	1	5544
155264	.	0	5544
155265	Predicting	0	5544
155266	subcellular	0	5544
155267	localization	0	5544
155268	of	0	5544
155269	proteins	0	5544
155270	based	0	5544
155271	on	0	5544
155272	their	0	5544
155273	N-terminal	0	5544
155274	amino	0	5544
155275	acid	0	5544
155276	sequence	0	5544
155277	.	0	5544
155278	J	0	5544
155279	Mol	0	5544
155280	Biol	0	5544
155281	2000	0	5544
155282	;	0	5544
155283	300	0	5544
155284	:	0	5544
155285	1005-1016	0	5544
155286	.	0	5544
155287	dazu	0	5545
155288	Stoller	1	5545
155289	EP,	1	5545
155290	Cutler	1	5545
155291	SJ	1	5545
155292	.	0	5545
155293	Predictors	0	5545
155294	of	0	5545
155295	use	0	5545
155296	of	0	5545
155297	paid	0	5545
155298	help	0	5545
155299	among	0	5545
155300	older	0	5545
155301	people	0	5545
155302	living	0	5545
155303	in	0	5545
155304	the	0	5545
155305	community	0	5545
155306	.	0	5545
155307	Gerontologist	0	5545
155308	(	0	5545
155309	1993	0	5545
155310	)	0	5545
155311	31-40	0	5545
155312	.	0	5545
155313	Die	0	5546
155314	Arbeit	0	5546
155315	von	0	5546
155316	Jaeschke	1	5546
155317	R,	1	5546
155318	Guyatt	1	5546
155319	G,	1	5546
155320	Sackett	1	5546
155321	DL	1	5546
155322	.	0	5546
155323	Users'	0	5546
155324	guides	0	5546
155325	to	0	5546
155326	the	0	5546
155327	medical	0	5546
155328	literature.	0	5546
155329	III.	0	5546
155330	How	0	5546
155331	to	0	5546
155332	use	0	5546
155333	an	0	5546
155334	article	0	5546
155335	about	0	5546
155336	a	0	5546
155337	diagnostic	0	5546
155338	test.	0	5546
155339	A.	0	5546
155340	Are	0	5546
155341	the	0	5546
